id,rank,title,fullTitle,year,image,crew,imDbRating,imDbRatingCount,cast,cast_link,nepos,pct_nepo
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Dale Dye,/wiki/Dale_Dye,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Rick Gomez,/wiki/Rick_Gomez,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Scott Grimes,/wiki/Scott_Grimes,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Frank John Hughes,/wiki/Frank_John_Hughes,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Damian Lewis,/wiki/Damian_Lewis,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Ron Livingston,/wiki/Ron_Livingston,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,James Madio,/wiki/James_Madio,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Neal McDonough,/wiki/Neal_McDonough,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Rene L. Moreno,/wiki/Rene_L._Moreno,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,David Schwimmer,/wiki/David_Schwimmer,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Richard Speight Jr.,/wiki/Richard_Speight_Jr.,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Donnie Wahlberg,/wiki/Donnie_Wahlberg,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Matthew Settle,/wiki/Matthew_Settle,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Douglas Spain,/wiki/Douglas_Spain,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Rick Warden,/wiki/Rick_Warden,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Marc Warren,/wiki/Marc_Warren,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Shane Taylor,/wiki/Shane_Taylor_(actor),False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Dexter Fletcher,/wiki/Dexter_Fletcher,False,0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Colin Hanks,/wiki/Colin_Hanks,['https://en.wikipedia.org/wiki/Tom_Hanks'],0.043478260869565216
tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_Ratio0.6716_AL_.jpg,"Scott Grimes, Damian Lewis",9.4,469182,Ross McCall,/wiki/Ross_McCall,False,0.043478260869565216
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Jared Harris,/wiki/Jared_Harris,['https://en.wikipedia.org/wiki/Richard_Harris'],0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Stellan Skarsgård,/wiki/Stellan_Skarsg%C3%A5rd,False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Paul Ritter,/wiki/Paul_Ritter,False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Jessie Buckley,/wiki/Jessie_Buckley,False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Adam Nagaitis,/wiki/Adam_Nagaitis,False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Con O'Neill,/wiki/Con_O%27Neill_(actor),False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Adrian Rawlins,/wiki/Adrian_Rawlins,False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Sam Troughton,/wiki/Sam_Troughton,['https://en.wikipedia.org/wiki/David_Troughton'],0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Robert Emms,/wiki/Robert_Emms,False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Emily Watson,/wiki/Emily_Watson,False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,David Dencik,/wiki/David_Dencik,False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Mark Lewis Jones,/wiki/Mark_Lewis_Jones,False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Alan Williams,/wiki/Alan_Williams_(actor),False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Alex Ferns,/wiki/Alex_Ferns,False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Ralph Ineson,/wiki/Ralph_Ineson,False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Barry Keoghan,/wiki/Barry_Keoghan,False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Fares Fares,/wiki/Fares_Fares,False,0.1111111111111111
tt7366338,5,Chernobyl,Chernobyl (2019),2019,https://m.media-amazon.com/images/M/MV5BZGQ2YmMxZmEtYjI5OS00NzlkLTlkNTEtYWMyMzkyMzc2MDU5XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_Ratio0.6716_AL_.jpg,"Jessie Buckley, Jared Harris",9.3,752164,Michael McElhatton,/wiki/Michael_McElhatton,False,0.1111111111111111
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Dominic West,/wiki/Dominic_West,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,John Doman,/wiki/John_Doman,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Idris Elba,/wiki/Idris_Elba,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Frankie Faison,/wiki/Frankie_Faison,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Larry Gilliard Jr.,/wiki/Larry_Gilliard_Jr.,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Wood Harris,/wiki/Wood_Harris,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Deirdre Lovejoy,/wiki/Deirdre_Lovejoy,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Wendell Pierce,/wiki/Wendell_Pierce,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Lance Reddick,/wiki/Lance_Reddick,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Andre Royo,/wiki/Andre_Royo,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Sonja Sohn,/wiki/Sonja_Sohn,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Chris Bauer,/wiki/Chris_Bauer,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Paul Ben-Victor,/wiki/Paul_Ben-Victor,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Clarke Peters,/wiki/Clarke_Peters,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Amy Ryan,/wiki/Amy_Ryan,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Aidan Gillen,/wiki/Aidan_Gillen,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Jim True-Frost,/wiki/Jim_True-Frost,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Robert Wisdom,/wiki/Robert_Wisdom,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Seth Gilliam,/wiki/Seth_Gilliam,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Domenick Lombardozzi,/wiki/Domenick_Lombardozzi,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,J. D. Williams,/wiki/J._D._Williams,False,
tt0306414,6,The Wire,The Wire (2002),2002,https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_Ratio0.6716_AL_.jpg,"Dominic West, Lance Reddick",9.3,340700,Michael K. Williams,/wiki/Michael_K._Williams,False,
